Student_ID,Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Parental_Education,Dropout,Department_Arts,Department_Business,Department_CS,Department_Engineering,Department_Science
5759,19.9,Female,30175.0,1,3.38,77.2,3,40.2,1,1,5.4,2.87,2.52,2.48,Year 2,0,0,False,True,False,False,False
5760,22.9,Male,27964.0,1,2.13,94.5,1,37.2,1,1,6.4,1.8,1.98,1.92,Year 4,1,0,False,False,True,False,False
5761,21.1,Male,25000.0,0,4.17,93.8,3,33.8,1,0,5.9,2.27,2.54,2.54,Year 2,1,0,False,False,True,False,False
5762,22.1,Male,25082.0,1,4.33,88.8,1,22.3,0,1,5.5,4.0,4.0,4.0,Year 1,1,0,False,False,False,False,True
5763,18.8,Female,25000.0,1,3.95,91.8,3,41.5,1,0,4.8,3.08,2.89,2.96,Year 4,0,0,False,False,True,False,False
5764,17.9,Female,37837.0,1,4.07,71.6,1,23.6,1,0,4.4,3.77,3.43,3.41,Year 4,1,0,False,False,False,False,True
5765,21.2,Male,102040.0,1,2.84,87.7,3,61.2,0,1,9.5,1.97,2.26,2.22,Year 3,0,0,False,False,True,False,False
5768,20.8,Male,30545.0,1,2.26,79.7,2,14.7,1,0,3.9,3.22,3.43,3.38,Year 3,1,0,False,False,False,True,False
5769,21.5,Male,44408.0,0,4.48,79.8,5,24.3,0,0,6.4,1.96,1.53,1.43,Year 3,1,0,False,False,False,True,False
5771,25.2,Male,33632.0,1,3.94,77.1,0,13.6,0,0,4.6,1.66,1.56,1.57,Year 4,1,1,True,False,False,False,False
5772,20.6,Female,29031.0,1,3.62,71.3,0,23.1,1,0,6.7,0.31,0.3,0.26,Year 4,1,0,False,False,True,False,False
5773,22.5,Male,25000.0,1,3.04,69.4,2,34.3,0,0,9.0,1.8,1.74,1.74,Year 2,1,1,False,False,False,False,True
5774,19.2,Male,25000.0,1,5.3,85.2,4,27.0,0,0,4.0,1.79,1.58,1.58,Year 1,0,0,False,False,True,False,False
5775,21.7,Female,28054.0,1,2.52,59.5,2,44.3,0,0,2.7,3.02,3.26,3.28,Year 3,2,0,False,False,False,False,True
5776,18.1,Male,25000.0,1,0.94,97.6,3,18.8,1,1,5.6,2.94,2.59,2.55,Year 2,2,0,False,False,False,True,False
5777,22.0,Female,25000.0,0,2.41,77.0,3,38.4,0,0,7.0,1.98,1.73,1.73,Year 2,1,1,False,False,False,True,False
5778,20.2,Male,57763.0,1,5.99,67.6,0,22.9,1,1,5.1,2.38,2.43,2.43,Year 1,1,1,True,False,False,False,False
5779,21.1,Male,31543.0,1,3.65,86.2,1,43.6,0,1,6.6,2.16,2.37,2.41,Year 3,2,0,True,False,False,False,False
5780,22.5,Male,50797.0,1,5.41,80.9,1,39.4,0,0,4.5,3.98,3.92,3.92,Year 4,2,0,False,True,False,False,False
5781,18.3,Male,71811.0,1,3.98,74.4,1,42.2,0,0,9.8,0.75,1.15,1.21,Year 2,1,0,False,False,False,False,True
5782,19.5,Male,26736.0,1,5.56,77.4,1,28.1,0,1,6.6,2.5,1.75,1.72,Year 4,2,0,False,True,False,False,False
5783,22.0,Male,33671.0,0,2.93,81.3,3,46.0,0,1,4.6,2.63,2.79,2.79,Year 1,0,0,True,False,False,False,False
5784,25.6,Female,25000.0,1,4.37,90.7,1,10.1,0,1,4.1,2.54,2.67,2.72,Year 3,1,0,False,False,False,True,False
5785,20.7,Female,25000.0,1,5.04,60.8,3,35.4,1,1,6.0,0.61,0.68,0.68,Year 2,1,1,False,True,False,False,False
5786,22.3,Male,25000.0,1,2.35,84.5,1,31.7,0,0,6.7,0.0,0.0,0.03,Year 3,1,0,False,False,True,False,False
5787,20.8,Female,49310.0,1,2.66,95.2,1,40.0,0,1,3.1,1.21,1.48,1.49,Year 4,2,0,False,False,True,False,False
5788,25.3,Male,33697.0,1,3.67,75.5,0,29.1,1,0,5.5,0.96,0.52,0.45,Year 2,0,0,True,False,False,False,False
5789,17.2,Male,90036.0,0,4.62,88.0,2,18.2,1,1,6.8,0.92,1.45,1.42,Year 3,1,1,False,False,True,False,False
5790,21.2,Female,53275.0,1,2.97,87.4,1,16.9,0,1,6.1,1.25,0.93,0.92,Year 3,0,0,False,False,True,False,False
5791,17.4,Male,25000.0,1,5.48,97.1,2,29.9,0,0,6.6,1.91,1.56,1.56,Year 1,0,0,True,False,False,False,False
5792,17.0,Male,49227.0,1,5.24,83.9,3,26.9,0,0,8.2,1.59,1.5,1.5,Year 1,2,0,False,False,False,False,True
5793,21.7,Male,25000.0,1,3.92,87.6,3,40.3,0,1,1.0,3.52,3.02,3.05,Year 4,2,0,False,True,False,False,False
5794,21.3,Female,61705.0,1,4.58,90.5,2,41.4,0,0,5.9,2.2,2.58,2.65,Year 2,0,0,False,False,False,False,True
5797,27.8,Male,25000.0,1,4.65,76.2,2,42.8,1,1,7.8,1.04,1.28,1.25,Year 4,1,1,False,False,False,True,False
5798,20.4,Female,25000.0,1,3.24,84.1,2,27.1,0,0,5.3,1.88,1.73,1.72,Year 3,0,0,False,False,False,False,True
5799,22.1,Female,25000.0,1,1.86,88.9,1,27.6,1,1,3.8,3.15,2.95,3.04,Year 2,1,0,True,False,False,False,False
5800,19.6,Male,25000.0,1,4.21,84.7,0,14.1,0,0,7.0,2.64,3.02,3.02,Year 1,2,0,False,False,False,True,False
5801,21.6,Male,49713.0,1,5.62,73.7,2,40.5,0,0,5.8,1.01,1.17,1.16,Year 2,1,0,False,False,False,True,False
5802,20.5,Male,87345.0,1,5.73,80.0,2,28.9,0,1,5.8,4.0,4.0,4.0,Year 3,0,0,False,False,False,False,True
5803,20.1,Female,25000.0,1,4.41,70.9,4,43.6,0,0,9.4,2.03,1.7,1.69,Year 2,3,1,False,False,True,False,False
5804,25.0,Female,63456.0,1,3.41,86.7,2,15.5,1,0,2.8,3.44,3.84,3.84,Year 1,1,0,False,False,False,True,False
5805,23.6,Male,25000.0,1,5.2,97.8,0,24.1,0,0,4.4,4.0,4.0,3.98,Year 4,1,0,False,False,False,False,True
5806,21.3,Male,36634.0,0,2.57,86.2,1,41.4,0,0,6.2,1.98,1.7,1.7,Year 1,0,0,False,False,False,True,False
5807,17.0,Female,25000.0,0,3.2,66.4,4,33.9,1,0,7.7,1.5,1.24,1.24,Year 1,1,0,False,False,False,True,False
5808,20.2,Female,40718.0,1,2.14,82.8,1,15.8,0,1,3.8,2.67,2.27,2.27,Year 1,1,0,False,False,True,False,False
5809,26.9,Female,25000.0,0,5.3,81.9,1,41.1,0,0,4.8,4.0,4.0,3.97,Year 4,1,0,False,False,True,False,False
5810,20.5,Male,35895.0,1,1.87,77.8,3,14.3,0,0,5.4,3.04,3.33,3.27,Year 3,2,0,False,False,False,True,False
5811,23.4,Female,34695.0,1,4.53,65.6,0,39.9,0,1,5.2,2.63,2.52,2.52,Year 1,1,0,False,False,True,False,False
5812,24.2,Female,33343.0,1,7.02,85.8,4,18.2,0,1,6.8,1.84,2.12,2.16,Year 2,2,0,False,True,False,False,False
5813,21.5,Male,25000.0,1,4.52,89.6,4,44.5,0,0,5.4,2.41,2.3,2.32,Year 4,0,0,False,False,True,False,False
5814,19.1,Female,41345.0,1,2.74,74.9,0,31.4,1,0,6.7,0.14,0.17,0.17,Year 3,0,1,False,True,False,False,False
5815,17.0,Female,37596.0,0,3.46,74.9,2,34.1,1,0,3.3,1.34,1.65,1.72,Year 2,0,1,False,True,False,False,False
5816,22.5,Female,26213.0,1,2.04,79.5,1,29.0,0,1,5.8,2.8,2.98,2.97,Year 2,1,0,False,False,False,False,True
5817,19.2,Female,44494.0,1,2.84,95.9,3,31.1,0,1,5.6,1.81,1.5,1.5,Year 1,1,0,False,False,True,False,False
5819,18.3,Male,40834.0,1,2.92,75.9,2,38.5,0,1,10.0,3.17,2.68,2.62,Year 2,1,1,False,False,False,True,False
5821,21.1,Female,33861.0,1,0.5,86.6,1,47.5,1,0,4.2,0.43,0.22,0.25,Year 4,0,0,False,False,False,False,True
5822,21.6,Male,41975.0,1,2.38,65.8,3,21.2,0,1,6.6,2.72,3.13,3.1,Year 2,0,0,True,False,False,False,False
5823,18.5,Female,25000.0,1,4.75,80.1,3,40.3,0,0,5.4,2.89,3.28,3.29,Year 2,0,0,False,False,True,False,False
5824,23.6,Male,25000.0,1,6.73,79.2,1,36.8,1,0,4.9,2.73,3.33,3.39,Year 2,1,0,False,False,False,False,True
5825,19.7,Male,35089.0,1,4.56,81.1,1,44.8,0,0,4.5,2.16,1.93,1.95,Year 2,1,0,False,False,False,False,True
5826,17.3,Female,60696.0,1,2.91,76.4,1,31.5,0,0,4.5,0.38,0.35,0.43,Year 4,1,0,False,False,False,False,True
5827,20.8,Female,35578.0,1,5.1,71.4,2,34.0,1,0,3.4,4.0,3.83,3.86,Year 2,2,0,True,False,False,False,False
5828,21.1,Female,35986.0,0,5.42,89.5,0,33.8,0,0,3.2,4.0,4.0,4.0,Year 1,1,0,False,False,False,True,False
5829,21.4,Female,28990.0,1,3.02,67.3,1,15.4,0,1,6.7,0.84,0.88,0.88,Year 1,1,0,False,False,False,False,True
5830,24.0,Male,46327.0,1,2.88,94.5,1,34.7,0,0,4.9,3.16,3.21,3.18,Year 3,1,0,True,False,False,False,False
5831,20.5,Male,26594.0,1,6.1,84.8,0,69.2,0,0,5.8,2.16,2.05,2.1,Year 3,0,0,False,True,False,False,False
5832,20.7,Male,25000.0,1,2.6,87.4,1,49.3,0,0,3.9,2.41,2.24,2.22,Year 4,3,0,False,False,True,False,False
5833,18.6,Female,57710.0,1,6.28,82.5,3,20.6,1,0,6.5,2.0,1.69,1.6,Year 4,2,0,False,False,False,False,True
5834,22.8,Male,25000.0,1,4.73,91.4,3,8.4,0,0,4.2,3.13,3.27,3.27,Year 1,1,0,True,False,False,False,False
5835,21.4,Female,50700.0,1,5.67,86.3,2,30.6,1,0,3.1,1.78,2.19,2.19,Year 1,1,0,False,False,True,False,False
5836,20.1,Male,57732.0,0,5.32,92.4,0,43.0,0,0,8.3,0.96,0.98,0.98,Year 4,0,0,False,True,False,False,False
5837,17.0,Female,41777.0,1,5.36,88.8,2,29.5,0,1,5.9,3.36,4.0,4.0,Year 4,3,0,False,False,False,False,True
5838,24.2,Female,25000.0,1,2.51,90.9,1,52.7,0,1,4.9,3.64,3.55,3.54,Year 3,0,0,False,False,False,False,True
5839,18.3,Female,30221.0,0,4.94,76.3,0,20.6,0,0,5.2,1.92,2.01,2.01,Year 1,0,0,False,False,False,True,False
5840,19.7,Female,26339.0,1,5.65,79.0,1,32.7,1,0,4.9,1.61,1.6,1.6,Year 1,1,1,False,True,False,False,False
5841,21.8,Male,25000.0,1,3.69,82.1,2,28.7,0,0,6.4,1.79,1.6,1.53,Year 3,1,1,False,False,True,False,False
5842,18.4,Male,32391.0,1,1.42,82.0,1,38.8,1,0,2.7,1.32,1.51,1.51,Year 3,2,1,False,False,False,True,False
5843,17.7,Female,47170.0,0,2.3,86.6,2,39.6,1,0,2.3,4.0,4.0,4.0,Year 3,1,0,False,False,False,False,True
5844,17.0,Male,25000.0,1,1.95,76.0,2,44.3,0,0,5.7,3.67,3.79,3.83,Year 4,3,0,False,False,True,False,False
5845,22.6,Female,26827.0,1,3.5,81.9,1,28.5,1,0,2.4,4.0,3.86,3.87,Year 4,1,0,False,False,True,False,False
5846,19.8,Female,25729.0,1,2.18,87.0,1,45.1,1,1,2.1,2.08,1.83,1.89,Year 4,1,0,False,False,True,False,False
5847,27.4,Female,59774.0,1,3.18,66.7,0,34.1,0,0,7.1,0.37,0.78,0.78,Year 1,3,1,False,False,False,True,False
5848,18.8,Male,25482.0,0,6.63,90.5,2,46.3,0,0,5.8,0.36,0.92,0.92,Year 1,1,1,False,False,True,False,False
5850,19.8,Male,25000.0,1,4.8,74.7,0,30.2,0,0,3.5,1.81,1.57,1.57,Year 1,1,1,True,False,False,False,False
5851,21.5,Male,36962.0,1,5.47,93.8,3,21.9,1,1,8.0,1.56,1.64,1.72,Year 2,2,0,False,False,False,False,True
5852,20.0,Male,25000.0,1,2.33,83.8,4,32.4,1,1,7.3,1.76,2.19,2.16,Year 3,1,0,True,False,False,False,False
5853,22.3,Male,44411.0,1,2.77,74.9,1,41.9,0,1,3.1,2.57,2.73,2.65,Year 2,1,1,True,False,False,False,False
5855,18.0,Male,25000.0,1,3.13,97.5,0,24.1,0,0,4.8,3.51,3.6,3.6,Year 2,1,0,False,False,True,False,False
5856,17.0,Female,25000.0,0,3.52,78.8,3,38.2,1,0,5.4,2.25,2.46,2.46,Year 1,1,0,False,False,True,False,False
5857,17.0,Male,38591.0,1,4.81,73.5,0,5.0,0,1,7.5,2.55,2.68,2.68,Year 1,1,0,False,False,False,True,False
5858,19.9,Female,43884.0,1,5.23,64.1,2,17.6,1,0,4.8,1.68,1.71,1.71,Year 1,2,0,False,False,False,True,False
5859,20.3,Male,36431.0,1,4.7,80.8,5,22.6,1,0,7.3,3.1,3.48,3.5,Year 4,0,0,False,False,True,False,False
5860,19.6,Male,25000.0,1,5.49,83.3,3,29.0,0,1,2.4,3.82,4.0,3.96,Year 2,0,0,False,True,False,False,False
5861,23.7,Female,25000.0,1,0.54,96.5,1,26.1,1,1,4.4,4.0,4.0,3.96,Year 3,1,0,True,False,False,False,False
5863,20.3,Male,25000.0,0,5.06,76.7,7,14.0,0,0,4.5,1.46,1.13,1.13,Year 1,2,0,False,False,False,False,True
5864,17.1,Male,25728.0,0,3.54,88.5,0,51.2,0,0,5.5,3.01,2.81,2.81,Year 1,0,0,False,True,False,False,False
5865,19.8,Male,73876.0,1,2.08,72.8,3,22.7,1,0,5.8,0.0,0.0,0.0,Year 3,1,1,False,True,False,False,False
5866,19.7,Male,26690.0,1,3.77,82.6,0,7.2,0,0,5.9,0.33,0.34,0.34,Year 1,1,0,False,False,False,False,True
5867,19.6,Female,25000.0,0,2.96,81.0,3,43.6,0,0,7.1,3.88,4.0,4.0,Year 2,0,0,False,False,False,True,False
5868,19.5,Female,25000.0,1,5.57,75.0,3,20.7,0,0,6.8,2.88,2.71,2.69,Year 4,2,0,False,False,False,False,True
5869,19.6,Male,25000.0,1,4.88,81.0,2,15.5,0,1,2.8,3.75,3.55,3.6,Year 2,1,0,True,False,False,False,False
5871,19.6,Male,80774.0,1,2.18,90.8,0,23.8,0,1,4.4,2.48,2.87,2.84,Year 3,0,0,True,False,False,False,False
5872,21.5,Female,46100.0,1,3.68,80.8,0,32.0,1,1,7.0,4.0,3.82,3.79,Year 3,3,0,False,False,False,False,True
5873,21.8,Female,25000.0,0,5.3,81.3,0,22.4,0,1,7.8,2.61,2.59,2.59,Year 1,0,1,True,False,False,False,False
5874,19.0,Female,61107.0,0,4.71,67.3,4,24.4,1,0,7.0,1.02,1.02,1.01,Year 3,2,0,False,True,False,False,False
5875,23.8,Male,25000.0,1,2.18,84.2,2,18.1,0,1,8.9,0.71,0.81,0.75,Year 3,1,1,False,False,False,True,False
5876,18.8,Female,56724.0,0,3.32,79.9,2,15.4,1,1,6.9,2.08,2.22,2.17,Year 4,1,0,False,True,False,False,False
5877,17.4,Male,51885.0,0,5.27,81.3,4,71.7,0,0,7.3,2.09,1.81,1.81,Year 1,0,1,False,False,False,True,False
5878,21.8,Female,27152.0,1,3.83,78.1,2,20.1,0,0,4.1,4.0,3.82,3.81,Year 2,0,0,False,False,False,True,False
5879,19.2,Male,58895.0,1,3.93,74.4,1,12.4,1,1,5.5,2.1,2.45,2.49,Year 4,1,1,False,False,True,False,False
5880,21.7,Male,25000.0,1,6.46,75.0,0,43.6,1,0,6.7,4.0,3.89,3.89,Year 1,0,0,False,False,False,False,True
5881,17.0,Female,25000.0,1,2.61,76.6,2,33.2,0,0,6.0,1.72,1.64,1.67,Year 2,1,1,True,False,False,False,False
5882,24.1,Male,53465.0,1,5.46,71.4,3,30.2,0,0,3.9,3.91,3.89,3.87,Year 4,1,0,True,False,False,False,False
5883,22.5,Female,28250.0,1,3.45,84.3,2,24.1,1,0,3.8,0.99,0.62,0.62,Year 1,0,0,False,False,False,False,True
5884,17.7,Female,42662.0,0,3.52,86.5,2,25.1,0,1,2.2,2.57,2.32,2.29,Year 3,0,1,False,True,False,False,False
5885,17.7,Male,88657.0,0,4.24,80.9,1,26.4,0,0,6.2,2.98,2.85,2.84,Year 4,2,0,False,False,True,False,False
5887,19.4,Male,27282.0,1,4.8,80.2,1,27.0,0,1,6.7,3.56,3.81,3.86,Year 3,2,0,True,False,False,False,False
5888,19.2,Female,76251.0,1,3.79,91.1,2,43.7,1,1,6.8,1.28,1.44,1.44,Year 1,1,0,True,False,False,False,False
5889,17.0,Male,44411.0,1,4.88,82.4,1,29.4,1,0,5.9,2.65,2.55,2.55,Year 1,1,0,True,False,False,False,False
5890,20.2,Female,25000.0,1,4.18,84.2,3,27.5,0,0,6.2,2.15,1.91,1.91,Year 1,0,1,False,False,True,False,False
5891,20.5,Female,25000.0,1,3.29,88.4,2,17.7,0,0,7.3,1.91,1.87,1.82,Year 3,2,0,False,True,False,False,False
5892,22.6,Female,25000.0,1,2.38,81.8,2,55.7,0,0,7.6,1.29,1.46,1.56,Year 3,1,1,False,False,False,True,False
5893,17.9,Female,25000.0,1,4.82,93.1,3,30.2,1,0,1.5,2.96,3.15,3.1,Year 2,1,0,False,False,False,True,False
5894,17.7,Female,34283.0,0,4.4,76.7,0,30.0,0,1,6.8,0.49,0.77,0.8,Year 4,1,0,True,False,False,False,False
5895,22.0,Male,31165.0,1,3.14,95.8,0,52.3,0,1,6.4,1.32,1.13,1.17,Year 3,2,0,False,True,False,False,False
5896,23.2,Male,35156.0,1,2.16,80.4,4,35.0,0,0,6.0,1.08,1.19,1.19,Year 1,0,0,False,True,False,False,False
5897,17.5,Male,25000.0,1,3.24,76.8,0,36.3,0,0,6.4,1.43,1.44,1.44,Year 2,1,0,False,True,False,False,False
5898,23.4,Female,28495.0,1,1.46,69.4,3,30.7,0,1,4.9,0.94,1.24,1.23,Year 3,0,1,False,False,True,False,False
5899,21.1,Female,25000.0,1,5.27,89.0,1,20.7,0,0,1.2,2.64,2.64,2.64,Year 1,1,0,False,False,True,False,False
5901,20.8,Female,60190.0,1,4.34,83.1,0,13.0,0,0,2.2,3.4,3.57,3.58,Year 4,2,0,True,False,False,False,False
5903,20.7,Male,39738.0,1,6.3,78.1,3,20.7,1,0,7.4,1.26,1.14,1.05,Year 3,2,0,False,False,True,False,False
5905,19.0,Male,48122.0,1,3.52,85.6,1,29.8,0,0,6.0,1.33,1.37,1.39,Year 3,1,0,False,True,False,False,False
5906,20.1,Female,32702.0,1,3.55,75.2,2,7.6,0,0,5.5,1.87,1.9,1.97,Year 2,1,1,False,False,False,True,False
5907,20.6,Male,37904.0,1,3.19,71.2,1,57.8,1,0,7.9,0.0,0.29,0.34,Year 4,2,1,False,False,False,True,False
5908,17.0,Female,30912.0,1,3.81,88.2,2,39.1,0,0,5.6,3.16,3.14,3.19,Year 4,1,0,False,False,False,False,True
5910,19.0,Male,36624.0,0,4.45,87.6,1,35.2,0,0,8.2,1.99,2.21,2.21,Year 1,1,0,False,False,False,True,False
5912,20.8,Male,31547.0,1,5.89,83.7,3,26.0,1,0,6.3,1.67,1.27,1.22,Year 2,2,0,False,True,False,False,False
5913,23.8,Male,25000.0,1,1.39,88.4,0,34.7,0,0,6.4,3.03,3.25,3.24,Year 2,0,0,False,False,True,False,False
5914,21.9,Female,32776.0,1,3.24,70.0,1,34.9,0,0,3.3,2.97,2.88,2.86,Year 3,0,0,False,True,False,False,False
5915,20.5,Male,25000.0,1,4.9,95.5,0,43.1,0,0,7.2,2.75,2.5,2.46,Year 3,0,0,False,True,False,False,False
5916,19.0,Female,25000.0,1,5.83,85.0,1,30.8,0,0,7.9,1.61,2.11,2.01,Year 2,0,0,False,True,False,False,False
5917,22.8,Female,33509.0,1,4.26,65.6,3,33.9,0,1,3.5,1.78,2.0,2.0,Year 2,0,0,True,False,False,False,False
5918,17.0,Male,30745.0,1,5.95,92.8,2,27.5,1,0,5.6,1.93,1.9,1.9,Year 1,1,0,True,False,False,False,False
5919,22.4,Female,56296.0,1,6.22,89.9,3,24.8,1,0,7.9,1.42,1.04,1.0,Year 4,0,1,False,False,False,True,False
5920,18.6,Female,25000.0,1,3.54,80.5,1,20.8,0,0,2.6,3.59,3.65,3.6,Year 4,1,0,False,True,False,False,False
5921,23.8,Female,25000.0,0,2.9,93.2,3,20.4,1,0,6.6,1.64,1.87,1.87,Year 1,2,0,True,False,False,False,False
5922,21.4,Male,25000.0,1,2.88,76.9,1,24.4,1,0,3.3,0.62,0.29,0.29,Year 4,1,1,False,False,False,False,True
5923,22.4,Male,25000.0,1,2.15,81.0,2,27.2,0,1,4.9,2.92,3.03,3.03,Year 1,0,1,False,False,True,False,False
5924,21.2,Male,38155.0,0,2.4,100.0,2,42.1,1,0,5.1,4.0,4.0,4.0,Year 1,1,0,False,True,False,False,False
5925,17.1,Male,25000.0,1,2.77,86.2,2,25.4,0,1,3.4,4.0,4.0,3.98,Year 3,0,0,False,False,True,False,False
5926,19.1,Female,25000.0,1,2.48,90.7,3,26.0,0,0,3.9,0.66,0.9,0.93,Year 4,1,1,False,True,False,False,False
5927,22.5,Female,25000.0,1,5.33,88.5,3,26.5,1,0,5.4,2.45,2.53,2.56,Year 2,1,0,False,False,False,False,True
5928,21.4,Female,75085.0,1,3.42,70.9,1,29.4,1,1,8.0,0.86,1.0,1.0,Year 1,0,1,False,False,True,False,False
5929,23.6,Male,25000.0,1,2.2,84.4,0,50.4,1,0,6.4,2.75,2.63,2.63,Year 1,0,0,False,False,True,False,False
5930,21.9,Male,29955.0,1,3.49,83.7,2,25.5,0,1,2.5,3.66,3.8,3.76,Year 4,2,0,False,False,False,True,False
5931,18.9,Female,42108.0,1,4.33,91.5,0,36.7,0,1,6.3,3.61,3.29,3.33,Year 2,0,0,False,False,True,False,False
5932,19.2,Male,72434.0,1,3.66,94.0,1,34.2,1,1,5.6,1.62,1.51,1.54,Year 3,0,0,True,False,False,False,False
5933,21.2,Male,47414.0,1,3.72,92.3,0,30.7,0,0,4.4,3.67,3.73,3.73,Year 4,0,0,True,False,False,False,False
5934,17.0,Female,57317.0,1,1.62,78.2,4,18.5,0,0,4.7,2.87,2.75,2.69,Year 4,0,0,False,False,True,False,False
5936,22.0,Female,25000.0,1,3.54,86.0,3,6.9,0,1,2.7,2.37,2.36,2.36,Year 1,2,0,False,False,False,False,True
5937,23.7,Male,36894.0,1,2.31,81.3,3,17.8,0,1,4.3,3.29,3.31,3.34,Year 3,1,0,False,True,False,False,False
5938,17.5,Female,49474.0,1,3.86,73.6,3,23.5,0,0,3.4,2.1,2.2,2.17,Year 3,0,1,False,False,True,False,False
5940,25.9,Male,25000.0,1,4.16,81.5,4,31.0,1,0,6.1,1.99,2.11,2.11,Year 1,1,1,True,False,False,False,False
5942,22.7,Female,47267.0,1,3.03,77.6,1,37.6,0,0,6.7,1.6,1.86,1.84,Year 4,2,0,True,False,False,False,False
5943,21.0,Female,28522.0,1,4.97,81.9,1,32.0,1,1,1.4,3.59,3.03,2.97,Year 4,1,0,False,False,False,True,False
5944,17.6,Male,25000.0,1,3.57,81.4,1,26.0,1,0,5.0,3.16,2.98,2.87,Year 4,0,0,False,False,False,True,False
5945,22.1,Female,25000.0,0,3.49,84.2,2,26.1,0,1,5.3,1.93,1.91,1.92,Year 2,2,1,False,False,False,True,False
5946,22.8,Male,28554.0,1,5.63,74.2,2,16.4,0,0,2.6,3.33,3.41,3.39,Year 2,2,0,False,True,False,False,False
5947,19.7,Female,25000.0,1,4.24,76.4,1,5.0,0,0,4.3,2.48,2.65,2.65,Year 1,2,0,False,False,True,False,False
5948,23.6,Female,34407.0,1,6.1,92.8,1,14.7,1,0,5.5,3.99,4.0,4.0,Year 1,3,0,False,False,False,False,True
5949,17.3,Male,25000.0,0,3.93,79.9,4,44.1,1,1,6.1,1.28,1.52,1.56,Year 3,2,1,True,False,False,False,False
5950,17.7,Female,33082.0,1,5.78,85.8,3,21.5,1,1,6.1,4.0,4.0,3.97,Year 3,3,0,False,False,True,False,False
5952,21.1,Male,25000.0,1,3.11,91.5,0,42.3,0,0,4.4,1.18,1.12,1.17,Year 3,0,1,False,False,False,True,False
5953,19.4,Female,25000.0,1,4.57,91.2,3,5.0,0,0,2.7,4.0,4.0,3.96,Year 2,0,0,False,False,True,False,False
5954,22.8,Female,25000.0,1,4.15,84.4,3,23.0,1,0,5.5,2.95,2.82,2.86,Year 3,0,1,False,False,False,True,False
5955,22.2,Male,26269.0,1,2.26,77.1,0,16.8,0,1,4.7,3.45,3.75,3.74,Year 4,2,0,False,False,False,False,True
5956,22.9,Male,31971.0,1,4.26,70.5,2,33.5,0,0,4.4,2.22,1.96,2.04,Year 3,2,0,False,False,True,False,False
5957,20.7,Female,34958.0,1,3.01,100.0,1,36.7,0,1,10.0,1.88,2.28,2.26,Year 3,1,0,False,True,False,False,False
5958,22.3,Female,35758.0,1,5.06,78.8,3,36.9,0,0,3.6,2.6,2.89,2.92,Year 4,2,0,True,False,False,False,False
5959,20.0,Male,25000.0,1,3.14,70.5,3,48.1,0,0,5.5,0.28,0.29,0.29,Year 1,0,1,False,False,False,False,True
5960,25.5,Male,56108.0,1,3.53,77.2,2,36.6,0,0,6.4,0.0,0.47,0.48,Year 4,2,1,False,True,False,False,False
5961,19.2,Female,25000.0,1,2.67,85.2,4,33.0,1,0,6.1,2.89,2.72,2.77,Year 4,0,0,False,True,False,False,False
5962,25.6,Female,38952.0,0,5.31,72.0,1,59.2,0,0,6.5,1.33,1.32,1.33,Year 2,1,1,False,False,False,True,False
5963,21.1,Female,26944.0,1,4.56,77.3,0,5.0,0,0,6.1,1.37,1.44,1.41,Year 2,0,0,False,False,False,False,True
5964,18.0,Male,37249.0,1,6.96,70.5,1,56.4,0,0,4.9,1.92,1.8,1.73,Year 3,3,0,False,False,False,False,True
5965,24.0,Female,26145.0,1,5.64,93.5,2,50.9,0,1,5.5,2.41,2.38,2.38,Year 1,0,0,False,False,True,False,False
5966,21.3,Female,37653.0,1,3.43,81.3,3,28.2,0,0,4.3,2.61,2.26,2.26,Year 2,1,0,False,False,False,True,False
5967,22.9,Male,29601.0,1,1.98,70.4,1,21.5,0,0,4.2,0.92,0.3,0.3,Year 1,0,0,False,True,False,False,False
5968,23.7,Female,48451.0,0,3.18,74.8,4,22.1,1,0,3.1,2.6,2.47,2.47,Year 1,1,0,True,False,False,False,False
5969,21.7,Female,25000.0,1,3.8,76.8,4,26.5,0,0,6.9,1.41,1.17,1.21,Year 2,1,0,False,True,False,False,False
5970,19.7,Male,25000.0,1,1.66,82.2,3,44.4,0,1,7.5,0.32,0.44,0.37,Year 2,1,1,False,True,False,False,False
5973,22.5,Female,27099.0,1,2.88,76.9,3,30.0,0,0,8.4,0.51,0.59,0.63,Year 2,1,1,True,False,False,False,False
5974,17.0,Female,31421.0,1,2.86,70.5,4,44.1,0,0,7.5,3.83,3.61,3.59,Year 4,2,0,False,False,True,False,False
5975,22.0,Male,25000.0,1,4.67,74.7,5,15.2,0,0,7.1,2.34,2.24,2.24,Year 1,1,0,False,True,False,False,False
5976,19.6,Male,30925.0,1,3.3,75.8,2,38.7,0,0,6.0,1.17,0.91,0.89,Year 4,1,1,False,False,False,False,True
5977,24.6,Female,25000.0,1,4.02,72.2,3,34.6,0,1,4.4,1.33,1.43,1.47,Year 4,1,0,True,False,False,False,False
5978,22.4,Male,25000.0,0,4.51,70.5,2,36.8,0,0,4.6,2.17,2.35,2.38,Year 4,2,1,False,True,False,False,False
